ID do Aluno,CPF,Nome,Telefone,E-mail,Data de Contratação,Plano vigente,Anual/Mensal,Valor do Plano,Valor Renovação,Data de renovação,Forma de pagamento,Parcelas,Já renovou antes,Mesmo nome do Cartão?,Acessos 30D,Acessos 90d,Cursos Concluídos (Sempre),Cursos Concluídos (30d),Comunicações Abertas 30d,Comunicações Abertas 90d,OptOut,Bounce,Incomunicavel?
200643,000.000.006-43,Paulo Oliveira,(50) 90659-7161,paulo.oliveira.643@email.com,2023-06-21,Plus,Anual,900,720,2024-06-20,Cartão,1x,Sim,Sim,0,0,0,0,1,3,Não,Não,Não
200644,000.000.006-44,Tatiana Costa,(31) 96405-8389,tatiana.costa.644@outlook.com,2024-05-12,Pro,Anual,1000,800,2025-05-12,Cartão,1x,Não,Sim,6,16,13,2,1,1,Não,Não,Não
200645,000.000.006-45,Igor Costa,(12) 97456-9911,igor.costa.645@aluno.com,2024-10-02,Plus,Anual,900,720,2025-10-02,Cartão,12x,Não,Sim,0,0,0,0,1,1,Não,Sim,Sim
200646,000.000.006-46,Bruno Almeida,(67) 94658-2138,bruno.almeida.646@outlook.com,2024-12-30,Pro,Anual,1000,800,2025-12-30,Boleto,1x,Não,,0,1,4,0,0,0,Não,Não,Sim
200647,000.000.006-47,Daniela Pereira,(92) 90949-1737,daniela.pereira.647@aluno.com,2024-09-06,Ultra,Anual,1200,960,2025-09-06,Cartão,12x,Não,Não,12,20,5,0,3,5,Sim,Não,Não
200648,000.000.006-48,Igor Oliveira,(43) 90973-9792,igor.oliveira.648@email.com,2024-08-01,Plus,Anual,900,720,2025-08-01,Cartão,12x,Não,Sim,3,4,7,1,3,6,Não,Não,Sim
200649,000.000.006-49,Karen Pereira,(11) 99508-1641,karen.pereira.649@gmail.com,2024-04-02,Pro,Anual,1000,800,2025-04-02,Cartão,12x,Não,Sim,0,1,2,0,1,1,Não,Não,Sim
200650,000.000.006-50,Lucas Costa,(81) 98420-9955,lucas.costa.650@gmail.com,2024-03-08,Plus,Anual,900,720,2025-03-08,Pix,1x,Sim,,15,29,31,2,2,12,Não,Não,Não
200651,000.000.006-51,Nicolas Pereira,(28) 97765-5185,nicolas.pereira.651@gmail.com,2023-04-02,Plus,Anual,900,720,2024-04-01,Cartão,1x,Não,Sim,17,32,27,2,5,6,Não,Não,Não
200652,000.000.006-52,Lucas Lima,(68) 90587-0963,lucas.lima.652@outlook.com,2023-10-30,Pro,Anual,1000,800,2024-10-29,Cartão,12x,Não,Sim,4,9,14,0,0,0,Não,Não,Não
200653,000.000.006-53,Victor Almeida,(56) 90131-0124,victor.almeida.653@aluno.com,2024-09-18,Plus,Anual,900,720,2025-09-18,Cartão,Nx,Sim,Não,5,15,6,0,1,6,Não,Não,Não
200654,000.000.006-54,Igor Oliveira,(51) 91342-0435,igor.oliveira.654@email.com,2024-04-29,Pro,Anual,1000,800,2025-04-29,Outros,1x,Não,,20,34,31,2,4,8,Não,Não,Não
200655,000.000.006-55,Bruno Souza,(53) 92623-6163,bruno.souza.655@aluno.com,2023-01-21,Plus,Anual,900,720,2024-01-21,Cartão,12x,Sim,Sim,25,41,12,1,3,3,Não,Não,Sim
200656,000.000.006-56,Victor Rodrigues,(42) 98149-3801,victor.rodrigues.656@gmail.com,2024-06-09,Plus,Anual,900,720,2025-06-09,Cartão,12x,Não,Sim,0,0,1,0,0,0,Não,Não,Sim
200657,000.000.006-57,Renata Oliveira,(50) 90654-2205,renata.oliveira.657@gmail.com,2023-05-12,Plus,Anual,900,720,2024-05-11,Cartão,Nx,Sim,Sim,5,12,40,4,4,7,Não,Não,Não
200658,000.000.006-58,Renata Rodrigues,(47) 98629-5056,renata.rodrigues.658@aluno.com,2024-05-26,Pro,Anual,1000,800,2025-05-26,Pix,1x,Não,,0,0,5,0,0,1,Não,Não,Sim
200659,000.000.006-59,Nicolas Pereira,(15) 95033-8360,nicolas.pereira.659@aluno.com,2024-10-11,Plus,Anual,900,720,2025-10-11,Cartão,12x,Não,Sim,4,21,29,3,1,10,Não,Não,Não
200660,000.000.006-60,Fernanda Nascimento,(75) 92209-6564,fernanda.nascimento.660@email.com,2023-04-28,Plus,Anual,900,720,2024-04-27,Outros,1x,Sim,,8,12,40,4,5,12,Não,Não,Não
200661,000.000.006-61,Mariana Gomes,(35) 90044-3842,mariana.gomes.661@outlook.com,2023-11-24,Plus,Anual,900,720,2024-11-23,Cartão,12x,Não,Sim,4,9,38,1,5,7,Não,Não,Não
200662,000.000.006-62,Karen Oliveira,(50) 99891-7436,karen.oliveira.662@gmail.com,2024-03-23,Plus,Anual,900,720,2025-03-23,Cartão,1x,Não,Sim,6,8,5,2,0,5,Não,Não,Não
200663,000.000.006-63,Daniela Silva,(27) 90025-9776,daniela.silva.663@outlook.com,2024-07-05,Plus,Anual,900,720,2025-07-05,Cartão,1x,Sim,Sim,0,0,1,0,0,3,Não,Não,Não
200664,000.000.006-64,Helena Costa,(82) 94967-5511,helena.costa.664@gmail.com,2024-01-19,Plus,Anual,900,720,2025-01-18,Cartão,1x,Não,Sim,5,9,16,1,3,8,Não,Não,Não
200665,000.000.006-65,Karen Oliveira,(46) 91710-6195,karen.oliveira.665@outlook.com,2024-04-19,Ultra,Anual,1200,960,2025-04-19,Cartão,12x,Não,Sim,14,21,37,1,4,8,Não,Não,Não
200666,000.000.006-66,Karen Oliveira,(68) 99374-1769,karen.oliveira.666@aluno.com,2023-05-12,Plus,Anual,900,720,2024-05-11,Pix,1x,Sim,,20,26,20,2,4,12,Não,Não,Não
200667,000.000.006-67,Igor Pereira,(17) 92124-2756,igor.pereira.667@email.com,2023-02-17,Pro,Anual,1000,800,2024-02-17,Cartão,Nx,Sim,Sim,20,23,26,3,5,10,Não,Não,Não
200668,000.000.006-68,Ana Lima,(40) 99638-0766,ana.lima.668@gmail.com,2023-04-18,Pro,Anual,1000,800,2024-04-17,Cartão,1x,Não,Sim,5,20,14,4,1,7,Não,Não,Não
200669,000.000.006-69,Renata Lima,(23) 91156-0228,renata.lima.669@email.com,2023-09-24,Plus,Anual,900,720,2024-09-23,Cartão,1x,Não,Sim,2,13,14,1,2,5,Não,Não,Não
200670,000.000.006-70,Igor Gomes,(78) 93072-6912,igor.gomes.670@gmail.com,2024-11-10,Plus,Anual,900,720,2025-11-10,Boleto,1x,Não,,14,25,33,1,1,4,Não,Não,Não
200671,000.000.006-71,Renata Almeida,(82) 94657-5286,renata.almeida.671@outlook.com,2023-11-20,Plus,Anual,900,720,2024-11-19,Cartão,1x,Sim,Sim,1,13,2,2,2,3,Não,Não,Não
200672,000.000.006-72,Ana Rodrigues,(25) 93773-2193,ana.rodrigues.672@email.com,2024-10-25,Plus,Anual,900,720,2025-10-25,Cartão,12x,Não,Sim,10,23,20,0,1,12,Sim,Não,Não
200673,000.000.006-73,Gustavo Souza,(11) 95553-7763,gustavo.souza.673@aluno.com,2024-05-03,Plus,Anual,900,720,2025-05-03,Boleto,1x,Não,,11,31,10,3,4,10,Não,Não,Não
200674,000.000.006-74,Nicolas Oliveira,(64) 95486-8114,nicolas.oliveira.674@aluno.com,2024-02-23,Ultra,Anual,1200,960,2025-02-22,Cartão,Nx,Não,Sim,22,28,13,1,2,2,Não,Não,Não
200675,000.000.006-75,Fernanda Lima,(13) 92136-9864,fernanda.lima.675@aluno.com,2024-01-06,Plus,Anual,900,720,2025-01-05,Cartão,12x,Não,Sim,0,1,5,0,0,0,Não,Não,Não
200676,000.000.006-76,Bruno Nascimento,(20) 96749-6204,bruno.nascimento.676@gmail.com,2023-08-02,Ultra,Anual,1200,960,2024-08-01,Pix,1x,Não,,0,2,5,0,1,1,Não,Não,Sim
200677,000.000.006-77,Daniela Rodrigues,(54) 94316-6948,daniela.rodrigues.677@email.com,2024-05-18,Pro,Anual,1000,800,2025-05-18,Pix,1x,Não,,0,1,4,0,1,3,Não,Não,Não
200678,000.000.006-78,Carlos Oliveira,(67) 94924-6646,carlos.oliveira.678@outlook.com,2024-05-30,Ultra,Anual,1200,960,2025-05-30,Pix,1x,Não,,2,5,11,2,0,0,Não,Não,Não
200679,000.000.006-79,Juliana Oliveira,,juliana.oliveira.679@gmail.com,2024-04-26,Plus,Anual,900,720,2025-04-26,Cartão,12x,Não,Sim,0,2,5,0,0,0,Não,Não,Sim
200680,000.000.006-80,Renata Souza,(90) 99978-4132,renata.souza.680@gmail.com,2024-06-20,Plus,Anual,900,720,2025-06-20,Cartão,12x,Não,Sim,0,0,2,0,0,0,Não,Não,Não
200681,000.000.006-81,Paulo Costa,(83) 90601-2711,paulo.costa.681@email.com,2024-06-01,Plus,Anual,900,720,2025-06-01,Outros,1x,Não,,16,36,39,1,1,2,Não,Não,Não
200682,000.000.006-82,Gustavo Gomes,(35) 96844-3000,gustavo.gomes.682@gmail.com,2024-05-01,Ultra,Anual,1200,960,2025-05-01,Cartão,12x,Não,Sim,18,21,19,2,1,3,Não,Sim,Sim
200683,000.000.006-83,Daniela Silva,(52) 90777-5421,daniela.silva.683@outlook.com,2023-05-11,Plus,Anual,900,720,2024-05-10,Boleto,1x,Não,,18,38,39,1,3,4,Não,Não,Não
200684,000.000.006-84,Carlos Oliveira,(23) 97021-5476,carlos.oliveira.684@aluno.com,2024-03-03,Plus,Anual,900,720,2025-03-03,Cartão,Nx,Não,Não,0,1,0,0,1,1,Não,Não,Sim
200685,000.000.006-85,Gustavo Costa,(99) 90009-2210,gustavo.costa.685@email.com,2024-11-30,Plus,Anual,900,720,2025-11-30,Cartão,1x,Não,Sim,12,19,23,3,1,6,Não,Não,Não
200686,000.000.006-86,Juliana Lima,(89) 98657-0681,juliana.lima.686@outlook.com,2024-11-28,Ultra,Anual,1200,960,2025-11-28,Cartão,12x,Não,Não,22,39,5,3,4,7,Não,Não,Não
200687,000.000.006-87,Helena Pereira,(93) 92490-3566,helena.pereira.687@aluno.com,2024-10-15,Pro,Anual,1000,800,2025-10-15,Outros,1x,Não,,7,22,10,0,5,12,Não,Não,Não
200688,000.000.006-88,Fernanda Silva,(62) 99882-1775,fernanda.silva.688@email.com,2024-09-15,Plus,Anual,900,720,2025-09-15,Cartão,1x,Não,Sim,0,0,5,0,0,2,Sim,Não,Não
200689,000.000.006-89,Bruno Rodrigues,(47) 91841-7678,bruno.rodrigues.689@email.com,2023-08-12,Plus,Anual,900,720,2024-08-11,Cartão,12x,Não,Sim,0,2,2,0,0,3,Não,Não,Não
200690,000.000.006-90,Fernanda Silva,(50) 99116-0276,fernanda.silva.690@aluno.com,2024-05-20,Pro,Anual,1000,800,2025-05-20,Cartão,12x,Não,Sim,6,11,3,0,1,5,Não,Não,Não
200691,000.000.006-91,Helena Pereira,(60) 98558-4841,helena.pereira.691@aluno.com,2023-03-14,Ultra,Anual,1200,960,2024-03-13,Cartão,12x,Não,Não,0,0,3,0,0,3,Não,Não,Não
200692,000.000.006-92,Daniela Oliveira,(69) 91406-5377,daniela.oliveira.692@outlook.com,2024-02-17,Plus,Anual,900,720,2025-02-16,Cartão,12x,Não,Sim,12,28,39,0,3,4,Não,Não,Não
200693,000.000.006-93,Renata Gomes,(33) 92937-4873,renata.gomes.693@email.com,2024-06-23,Plus,Anual,900,720,2025-06-23,Cartão,12x,Sim,Sim,0,2,4,0,0,0,Sim,Não,Não
200694,000.000.006-94,Mariana Lima,(75) 93009-2710,mariana.lima.694@email.com,2023-09-03,Plus,Anual,900,720,2024-09-02,Cartão,1x,Sim,Sim,10,24,22,4,5,7,Não,Não,Não
200695,000.000.006-95,Juliana Silva,(86) 91471-6889,juliana.silva.695@email.com,2023-11-26,Plus,Anual,900,720,2024-11-25,Pix,1x,Não,,18,33,37,1,1,10,Não,Não,Não
200696,000.000.006-96,Helena Pereira,(57) 98221-2167,helena.pereira.696@aluno.com,2024-10-20,Plus,Anual,900,720,2025-10-20,Outros,1x,Não,,2,5,15,2,0,0,Não,Não,Não
200697,000.000.006-97,Karen Rodrigues,(64) 97694-6003,karen.rodrigues.697@aluno.com,2023-12-06,Ultra,Anual,1200,960,2024-12-05,Cartão,12x,Não,Sim,17,28,24,0,2,2,Não,Não,Não
200698,000.000.006-98,Ana Nascimento,(26) 96184-8344,ana.nascimento.698@outlook.com,2023-04-12,Pro,Anual,1000,800,2024-04-11,Cartão,12x,Não,Não,0,1,2,0,0,1,Não,Sim,Sim
200699,000.000.006-99,Nicolas Souza,(90) 99495-0153,nicolas.souza.699@aluno.com,2023-01-05,Plus,Anual,900,720,2024-01-05,Outros,1x,Sim,,0,0,4,0,0,2,Não,Sim,Sim
200700,000.000.007-00,Bruno Oliveira,(15) 93632-2727,bruno.oliveira.700@gmail.com,2024-06-21,Pro,Anual,1000,800,2025-06-21,Boleto,1x,Sim,,14,32,23,2,4,10,Não,Não,Sim
200701,000.000.007-01,Paulo Pereira,(51) 91116-9332,paulo.pereira.701@gmail.com,2023-07-18,Ultra,Anual,1200,960,2024-07-17,Outros,1x,Não,,4,8,7,2,1,1,Não,Não,Não
200702,000.000.007-02,Juliana Silva,(65) 96066-6259,juliana.silva.702@aluno.com,2023-01-27,Plus,Anual,900,720,2024-01-27,Outros,1x,Não,,22,40,11,1,5,7,Não,Não,Não
200703,000.000.007-03,Nicolas Gomes,(54) 94905-2701,nicolas.gomes.703@email.com,2024-12-25,Plus,Anual,900,720,2025-12-25,Boleto,1x,Não,,14,26,8,1,4,12,Não,Não,Não
200704,000.000.007-04,Helena Lima,(43) 98215-2151,helena.lima.704@aluno.com,2023-10-26,Plus,Anual,900,720,2024-10-25,Boleto,1x,Não,,1,8,4,2,0,8,Não,Não,Sim
200705,000.000.007-05,Victor Pereira,(74) 94418-1641,victor.pereira.705@email.com,2023-01-10,Plus,Anual,900,720,2024-01-10,Pix,1x,Sim,,0,1,5,0,1,2,Não,Não,Não
200706,000.000.007-06,Eduardo Lima,(82) 92382-6496,eduardo.lima.706@email.com,2024-09-21,Pro,Anual,1000,800,2025-09-21,Cartão,12x,Não,Sim,0,1,2,0,0,0,Não,Não,Sim
200707,000.000.007-07,Helena Gomes,(76) 91519-9187,helena.gomes.707@outlook.com,2023-03-30,Ultra,Anual,1200,960,2024-03-29,Pix,1x,Sim,,0,1,2,0,1,1,Não,Não,Não
200708,000.000.007-08,Renata Nascimento,(44) 92708-0605,renata.nascimento.708@outlook.com,2023-03-16,Plus,Anual,900,720,2024-03-15,Pix,1x,Não,,6,15,10,2,1,1,Não,Não,Não
200709,000.000.007-09,Sergio Almeida,(70) 93773-5427,sergio.almeida.709@gmail.com,2024-09-08,Plus,Anual,900,720,2025-09-08,Cartão,1x,Não,Sim,2,6,10,1,0,4,Não,Não,Não
200710,000.000.007-10,Gustavo Lima,(79) 90800-8908,gustavo.lima.710@outlook.com,2023-08-11,Plus,Anual,900,720,2024-08-10,Cartão,Nx,Sim,Sim,25,43,16,1,1,2,Não,Não,Não
200711,000.000.007-11,Carlos Souza,(23) 98935-0813,carlos.souza.711@aluno.com,2023-06-14,Pro,Anual,1000,800,2024-06-13,Cartão,12x,Sim,Sim,13,24,14,1,3,9,Não,Não,Não
200712,000.000.007-12,Gustavo Souza,(48) 92051-4025,gustavo.souza.712@outlook.com,2023-07-01,Plus,Anual,900,720,2024-06-30,Boleto,1x,Sim,,4,11,9,1,1,3,Não,Não,Não
200713,000.000.007-13,Eduardo Pereira,(23) 92183-6687,eduardo.pereira.713@outlook.com,2024-06-02,Pro,Anual,1000,800,2025-06-02,Cartão,12x,Não,Sim,5,10,10,2,2,4,Não,Não,Não
200714,000.000.007-14,Daniela Oliveira,(26) 96013-9495,daniela.oliveira.714@aluno.com,2024-05-20,Pro,Anual,1000,800,2025-05-20,Boleto,1x,Não,,8,15,12,4,5,8,Não,Não,Não
200715,000.000.007-15,Fernanda Costa,(96) 92680-3953,fernanda.costa.715@email.com,2023-05-23,Plus,Anual,900,720,2024-05-22,Cartão,12x,Sim,Sim,4,7,6,0,3,3,Não,Não,Não
200716,000.000.007-16,Eduardo Souza,(55) 97552-7543,eduardo.souza.716@email.com,2024-04-23,Plus,Anual,900,720,2025-04-23,Boleto,1x,Não,,18,21,28,0,5,10,Não,Não,Não
200717,000.000.007-17,Ana Nascimento,(49) 91553-5562,ana.nascimento.717@aluno.com,2024-05-11,Plus,Anual,900,720,2025-05-11,Cartão,Nx,Não,Sim,4,20,11,4,2,8,Não,Não,Não
200718,000.000.007-18,Bruno Rodrigues,(61) 97907-1217,bruno.rodrigues.718@outlook.com,2023-10-25,Plus,Anual,900,720,2024-10-24,Boleto,1x,Não,,0,0,1,0,1,2,Não,Não,Não
200719,000.000.007-19,Juliana Almeida,(30) 91310-5430,juliana.almeida.719@gmail.com,2024-04-06,Plus,Anual,900,720,2025-04-06,Boleto,1x,Sim,,2,5,6,2,2,3,Não,Não,Não
200720,000.000.007-20,Sergio Almeida,(99) 98723-4001,sergio.almeida.720@outlook.com,2024-12-30,Plus,Anual,900,720,2025-12-30,Boleto,1x,Não,,11,21,17,3,2,2,Não,Não,Não
200721,000.000.007-21,Juliana Rodrigues,(32) 98415-4783,juliana.rodrigues.721@aluno.com,2024-01-19,Plus,Anual,900,720,2025-01-18,Cartão,1x,Não,Sim,0,1,2,0,0,0,Sim,Não,Sim
200722,000.000.007-22,Juliana Souza,(36) 91221-4874,juliana.souza.722@email.com,2024-01-14,Plus,Anual,900,720,2025-01-13,Cartão,12x,Não,Sim,0,0,4,0,0,1,Não,Não,Não
200723,000.000.007-23,Fernanda Oliveira,(61) 96430-4463,fernanda.oliveira.723@aluno.com,2023-09-23,Plus,Anual,900,720,2024-09-22,Cartão,12x,Sim,Sim,4,23,35,4,5,5,Não,Não,Não
200724,000.000.007-24,Lucas Pereira,(60) 96322-3590,lucas.pereira.724@email.com,2023-01-13,Pro,Anual,1000,800,2024-01-13,Cartão,12x,Sim,Sim,0,1,4,0,0,3,Não,Não,Sim
200725,000.000.007-25,Olivia Silva,(11) 99684-2315,olivia.silva.725@gmail.com,2023-06-06,Plus,Anual,900,720,2024-06-05,Boleto,1x,Sim,,2,8,11,2,1,6,Não,Não,Não
200726,000.000.007-26,Karen Souza,(77) 96512-8870,karen.souza.726@aluno.com,2023-10-24,Plus,Anual,900,720,2024-10-23,Cartão,1x,Não,Sim,5,9,28,3,2,2,Não,Não,Não
200727,000.000.007-27,Tatiana Oliveira,(70) 99798-3077,tatiana.oliveira.727@outlook.com,2023-08-17,Plus,Anual,900,720,2024-08-16,Cartão,12x,Não,Sim,22,36,17,3,4,6,Não,Não,Não
200728,000.000.007-28,Eduardo Almeida,(31) 94753-7283,eduardo.almeida.728@outlook.com,2024-07-29,Plus,Anual,900,720,2025-07-29,Boleto,1x,Não,,6,11,1,2,0,8,Não,Não,Não
200729,000.000.007-29,Nicolas Pereira,(32) 99782-2750,nicolas.pereira.729@email.com,2023-10-08,Pro,Anual,1000,800,2024-10-07,Outros,1x,Sim,,2,14,13,0,1,4,Não,Não,Não
200730,000.000.007-30,Helena Souza,(45) 92537-5431,helena.souza.730@outlook.com,2023-04-26,Plus,Anual,900,720,2024-04-25,Pix,1x,Não,,10,14,28,0,4,11,Não,Não,Não
200731,000.000.007-31,Olivia Almeida,(35) 95522-6247,olivia.almeida.731@outlook.com,2024-06-05,Plus,Anual,900,720,2025-06-05,Cartão,12x,Sim,Sim,25,32,37,4,5,11,Não,Não,Não
200732,000.000.007-32,Olivia Souza,(84) 96159-1207,olivia.souza.732@gmail.com,2023-09-06,Plus,Anual,900,720,2024-09-05,Cartão,Nx,Não,Não,8,18,13,1,3,4,Não,Não,Não
200733,000.000.007-33,Paulo Lima,(23) 93048-1182,paulo.lima.733@gmail.com,2024-09-02,Plus,Anual,900,720,2025-09-02,Pix,1x,Não,,0,0,1,0,0,0,Não,Não,Sim
200734,000.000.007-34,Sergio Pereira,(28) 94943-3495,sergio.pereira.734@outlook.com,2024-01-23,Plus,Anual,900,720,2025-01-22,Cartão,12x,Não,Sim,0,2,3,0,0,3,Não,Não,Não
200735,000.000.007-35,Karen Gomes,(75) 97909-2670,karen.gomes.735@outlook.com,2023-06-28,Plus,Anual,900,720,2024-06-27,Outros,1x,Sim,,15,22,39,0,5,12,Não,Não,Não
200736,000.000.007-36,Karen Gomes,(43) 95132-0357,karen.gomes.736@outlook.com,2024-10-01,Plus,Anual,900,720,2025-10-01,Boleto,1x,Não,,3,15,5,0,0,0,Sim,Não,Não
200737,000.000.007-37,Paulo Silva,(26) 91597-1012,paulo.silva.737@aluno.com,2023-05-15,Plus,Anual,900,720,2024-05-14,Cartão,12x,Sim,Não,10,22,13,0,1,11,Não,Não,Sim
200738,000.000.007-38,Bruno Gomes,(39) 91653-4347,bruno.gomes.738@aluno.com,2023-02-18,Plus,Anual,900,720,2024-02-18,Cartão,Nx,Sim,Sim,0,1,0,0,0,1,Não,Não,Sim
200739,000.000.007-39,Bruno Rodrigues,(17) 99750-2679,bruno.rodrigues.739@email.com,2023-03-22,Plus,Anual,900,720,2024-03-21,Outros,1x,Sim,,5,8,11,2,0,2,Não,Não,Não
200740,000.000.007-40,Tatiana Lima,(65) 99754-6732,tatiana.lima.740@outlook.com,2023-03-19,Plus,Anual,900,720,2024-03-18,Cartão,12x,Não,Sim,2,5,8,0,2,7,Não,Não,Não
200741,000.000.007-41,Renata Almeida,(91) 98833-5775,renata.almeida.741@aluno.com,2023-08-10,Plus,Anual,900,720,2024-08-09,Cartão,12x,Sim,Sim,13,26,12,2,1,2,Não,Não,Não
200742,000.000.007-42,Lucas Rodrigues,(33) 98669-0177,lucas.rodrigues.742@outlook.com,2024-11-08,Plus,Anual,900,720,2025-11-08,Pix,1x,Não,,10,16,38,4,3,9,Não,Não,Não
200743,000.000.007-43,Tatiana Almeida,(41) 94842-9273,tatiana.almeida.743@email.com,2023-05-12,Plus,Anual,900,720,2024-05-11,Cartão,12x,Não,Sim,5,17,17,1,1,7,Não,Não,Não
200744,000.000.007-44,Eduardo Costa,(11) 93772-1915,eduardo.costa.744@email.com,2023-07-12,Plus,Anual,900,720,2024-07-11,Pix,1x,Sim,,14,28,9,1,3,7,Não,Sim,Sim
200745,000.000.007-45,Igor Rodrigues,(28) 96513-8828,igor.rodrigues.745@aluno.com,2023-11-09,Ultra,Anual,1200,960,2024-11-08,Cartão,Nx,Não,Sim,0,0,1,0,0,2,Não,Não,Não
200746,000.000.007-46,Fernanda Oliveira,,fernanda.oliveira.746@gmail.com,2023-02-25,Plus,Anual,900,720,2024-02-25,Cartão,12x,Sim,Sim,5,7,5,0,0,5,Não,Não,Não
200747,000.000.007-47,Mariana Gomes,(13) 94035-6546,mariana.gomes.747@aluno.com,2024-04-09,Plus,Anual,900,720,2025-04-09,Cartão,1x,Não,Não,18,29,6,1,1,8,Não,Não,Sim
200748,000.000.007-48,Renata Oliveira,(56) 99660-6508,renata.oliveira.748@gmail.com,2024-12-25,Plus,Anual,900,720,2025-12-25,Cartão,1x,Não,Sim,0,0,0,0,0,0,Não,Não,Não
200749,000.000.007-49,Ana Souza,(44) 91837-3198,ana.souza.749@email.com,2024-08-29,Plus,Anual,900,720,2025-08-29,Cartão,12x,Sim,Sim,0,2,0,0,0,2,Não,Não,Não
200750,000.000.007-50,Sergio Nascimento,(73) 95139-1376,sergio.nascimento.750@email.com,2024-07-07,Ultra,Anual,1200,960,2025-07-07,Cartão,12x,Não,Sim,0,2,5,0,1,1,Não,Não,Sim
200751,000.000.007-51,Eduardo Nascimento,(72) 90870-6210,eduardo.nascimento.751@gmail.com,2024-02-21,Plus,Anual,900,720,2025-02-20,Cartão,Nx,Não,Sim,21,26,36,2,5,7,Não,Não,Não
200752,000.000.007-52,Nicolas Lima,(11) 91078-5123,nicolas.lima.752@outlook.com,2023-09-26,Ultra,Anual,1200,960,2024-09-25,Cartão,12x,Não,Não,1,8,9,0,1,8,Não,Não,Não
200753,000.000.007-53,Carlos Oliveira,(86) 94014-9363,carlos.oliveira.753@outlook.com,2024-01-06,Plus,Anual,900,720,2025-01-05,Cartão,12x,Não,Sim,17,26,12,4,1,12,Não,Não,Não
200754,000.000.007-54,Nicolas Souza,(40) 91433-1110,nicolas.souza.754@aluno.com,2023-09-24,Plus,Anual,900,720,2024-09-23,Cartão,12x,Não,Sim,5,15,39,4,1,11,Não,Não,Não
200755,000.000.007-55,Bruno Oliveira,(36) 99466-2376,bruno.oliveira.755@outlook.com,2023-10-15,Pro,Anual,1000,800,2024-10-14,Cartão,12x,Não,Sim,22,35,9,4,5,10,Não,Não,Não
200756,000.000.007-56,Renata Lima,(79) 90935-0493,renata.lima.756@gmail.com,2024-12-08,Plus,Anual,900,720,2025-12-08,Cartão,12x,Não,Sim,5,7,8,0,1,1,Não,Não,Não
200757,000.000.007-57,Bruno Gomes,(24) 96271-1426,bruno.gomes.757@outlook.com,2024-09-20,Plus,Anual,900,720,2025-09-20,Cartão,12x,Sim,Sim,9,14,30,0,2,11,Não,Não,Não
200758,000.000.007-58,Renata Pereira,(56) 91460-4176,renata.pereira.758@outlook.com,2024-04-03,Plus,Anual,900,720,2025-04-03,Cartão,12x,Não,Não,14,19,16,0,4,4,Não,Não,Não
200759,000.000.007-59,Paulo Almeida,(63) 97023-7144,paulo.almeida.759@outlook.com,2024-05-21,Pro,Anual,1000,800,2025-05-21,Boleto,1x,Não,,3,9,12,1,0,6,Sim,Não,Não
200760,000.000.007-60,Tatiana Silva,(54) 90867-3115,tatiana.silva.760@outlook.com,2024-03-29,Pro,Anual,1000,800,2025-03-29,Pix,1x,Não,,9,28,9,2,3,10,Não,Não,Não
200761,000.000.007-61,Nicolas Oliveira,(60) 95316-1604,nicolas.oliveira.761@outlook.com,2023-04-01,Plus,Anual,900,720,2024-03-31,Cartão,1x,Sim,Sim,9,16,38,4,4,4,Não,Não,Não
200762,000.000.007-62,Juliana Nascimento,(25) 92559-0630,juliana.nascimento.762@aluno.com,2023-12-24,Ultra,Anual,1200,960,2024-12-23,Cartão,Nx,Sim,Sim,1,4,3,0,2,7,Não,Não,Não
200763,000.000.007-63,Tatiana Lima,(71) 96431-2261,tatiana.lima.763@aluno.com,2023-08-03,Plus,Anual,900,720,2024-08-02,Boleto,1x,Sim,,1,6,3,0,1,1,Não,Não,Não
200764,000.000.007-64,Tatiana Silva,,tatiana.silva.764@gmail.com,2024-10-22,Plus,Anual,900,720,2025-10-22,Outros,1x,Sim,,19,34,12,0,2,2,Não,Não,Sim
200765,000.000.007-65,Ana Almeida,(41) 99742-4436,ana.almeida.765@aluno.com,2023-02-03,Pro,Anual,1000,800,2024-02-03,Cartão,12x,Não,Sim,0,1,3,0,1,1,Não,Não,Sim
200766,000.000.007-66,Gustavo Costa,(69) 97264-7831,gustavo.costa.766@email.com,2023-10-23,Plus,Anual,900,720,2024-10-22,Boleto,1x,Sim,,3,13,6,0,1,4,Não,Não,Não
200767,000.000.007-67,Olivia Pereira,(93) 99629-3181,olivia.pereira.767@email.com,2024-02-05,Plus,Anual,900,720,2025-02-04,Cartão,1x,Não,Não,2,4,11,2,2,6,Não,Não,Não
200768,000.000.007-68,Paulo Almeida,(17) 97831-5950,paulo.almeida.768@outlook.com,2023-04-06,Plus,Anual,900,720,2024-04-05,Cartão,1x,Não,Sim,16,24,12,3,5,5,Não,Não,Não
200769,000.000.007-69,Eduardo Rodrigues,(13) 96837-6682,eduardo.rodrigues.769@email.com,2023-03-24,Plus,Anual,900,720,2024-03-23,Cartão,12x,Não,Sim,7,10,37,3,4,7,Não,Sim,Sim
200770,000.000.007-70,Nicolas Nascimento,,nicolas.nascimento.770@outlook.com,2024-04-01,Plus,Anual,900,720,2025-04-01,Cartão,12x,Não,Sim,0,2,2,0,0,1,Não,Não,Sim
